"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"02-09-2026","TikTok","'@devilsreserve","26","1","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-10-2026","Instagram","devilsreserve","2,068","2","2","3","2","5","1,152","1,059","53","4.6%","43","0","5","","5","","","","","","","","","","","","0","2","0","1","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","0","1",""
"02-10-2026","TikTok","'@devilsreserve","26","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-11-2026","Instagram","devilsreserve","2,070","2","2","0","0","2","982","790","37","3.77%","33","3","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"02-11-2026","TikTok","'@devilsreserve","26","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-12-2026","Instagram","devilsreserve","2,071","1","1","4","4","4","13,922","550","19","0.14%","12","0","1","","6","","","","","","","","","","","","0","3","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"02-12-2026","TikTok","'@devilsreserve","26","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-13-2026","Instagram","devilsreserve","2,073","2","2","4","2","1","10,984","22,386","37","0.34%","27","0","4","","6","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","2","0",""
"02-13-2026","TikTok","'@devilsreserve","26","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-14-2026","Instagram","devilsreserve","2,074","1","1","0","0","1","305","1,833","2","0.66%","2","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"02-14-2026","TikTok","'@devilsreserve","26","0","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-15-2026","Instagram","devilsreserve","2,074","0","0","0","0","0","111","91","1","0.9%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-15-2026","TikTok","'@devilsreserve","26","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-16-2026","Instagram","devilsreserve","2,074","0","0","1","1","0","244","164","6","2.46%","6","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-16-2026","TikTok","'@devilsreserve","26","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-17-2026","Instagram","devilsreserve","2,075","1","1","0","0","1","167","95","4","2.4%","4","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-17-2026","TikTok","'@devilsreserve","26","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-18-2026","Instagram","devilsreserve","2,075","0","0","0","0","0","132","73","1","0.76%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-18-2026","TikTok","'@devilsreserve","26","0","","0","0","0","24","24","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-19-2026","Instagram","devilsreserve","2,084","9","9","1","1","5","54,542","12,961","218","0.4%","162","2","10","","44","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","5","0","0","0","","","","","0","0",""
"02-19-2026","TikTok","'@devilsreserve","26","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-20-2026","Instagram","devilsreserve","2,093","9","9","1","1","8","33,151","64,319","502","1.51%","328","6","30","","138","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","1","1","","","","","0","0",""
"02-20-2026","TikTok","'@devilsreserve","26","0","","0","0","0","40","40","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-21-2026","Instagram","devilsreserve","2,093","0","0","0","0","4","1,303","11,386","136","10.44%","104","2","11","","19","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","1","0","","","","","0","0",""
"02-21-2026","TikTok","'@devilsreserve","26","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-22-2026","Instagram","devilsreserve","2,096","3","3","0","0","4","1,519","1,119","108","7.11%","92","3","2","","11","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","2","","","","","0","0",""
"02-22-2026","TikTok","'@devilsreserve","26","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-23-2026","Instagram","devilsreserve","2,097","1","1","0","0","1","1,151","1,348","57","4.95%","46","0","2","","9","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"02-23-2026","TikTok","'@devilsreserve","26","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-24-2026","Instagram","devilsreserve","2,100","3","3","0","0","0","1,118","720","31","2.77%","25","0","1","","5","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"02-24-2026","TikTok","'@devilsreserve","26","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-25-2026","Instagram","devilsreserve","2,100","0","0","9","1","2","892","1,277","73","8.18%","59","0","2","","12","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","8","0",""
"02-25-2026","TikTok","'@devilsreserve","26","0","","0","0","0","13","13","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-26-2026","Instagram","devilsreserve","2,104","4","4","3","0","4","891","543","10","1.12%","7","0","0","","3","","","","","","","","","","","","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","1","0","1","1","","","","","0","0",""
"02-26-2026","TikTok","'@devilsreserve","26","0","","0","0","0","10","10","1","10%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-27-2026","Instagram","devilsreserve","2,104","0","0","0","0","1","939","805","14","1.49%","10","4","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"02-27-2026","TikTok","'@devilsreserve","26","0","","0","0","0","15","15","1","6.67%","0","0","1","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"02-28-2026","Instagram","devilsreserve","2,104","0","0","1","1","2","968","856","18","1.86%","14","0","0","","4","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"02-28-2026","TikTok","'@devilsreserve","26","0","","0","0","0","28","28","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-01-2026","Instagram","devilsreserve","2,105","1","1","0","0","0","914","673","37","4.05%","33","0","3","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"03-01-2026","TikTok","'@devilsreserve","26","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-02-2026","Instagram","devilsreserve","2,105","0","0","0","0","2","647,797","778","19","0%","14","0","1","","4","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"03-02-2026","TikTok","'@devilsreserve","26","0","","0","0","0","36","36","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-03-2026","Instagram","devilsreserve","2,113","8","8","0","0","0","628,148","671","11","0%","9","0","1","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"03-03-2026","TikTok","'@devilsreserve","26","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-04-2026","Instagram","devilsreserve","2,117","4","4","1","0","1","516,325","654","19","0%","14","0","3","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","1","0",""
"03-04-2026","TikTok","'@devilsreserve","26","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-05-2026","Instagram","devilsreserve","2,122","5","5","0","0","1","522,705","508","9","0%","6","0","1","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"03-05-2026","TikTok","'@devilsreserve","26","0","","0","0","0","26","26","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-06-2026","Instagram","devilsreserve","2,128","6","6","0","0","0","544,554","397","2","0%","1","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"03-06-2026","TikTok","'@devilsreserve","26","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-07-2026","Instagram","devilsreserve","2,137","9","9","0","0","0","705,875","283","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"03-07-2026","TikTok","'@devilsreserve","26","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"03-08-2026","Instagram","devilsreserve","2,141","4","4","0","0","0","594,373","326","3","0%","3","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
